ID,gene,fullname,Subject 1- Haired,Subject 2- Haired,Subject 3- Haired,Subject 4- Haired,Subject 5- Haired,Subject 1- Bald,Subject 2- Bald,Subject 3- Bald,Subject 4- Bald,Subject 5- Bald,Haired,Bald,Haired-Bald,P-values
212451_at,SECISBP2L,SECIS binding protein 2 like(SECISBP2L),5.5004257818,6.2133960837,5.8472807664,5.3822090932,6.7388649588,5.8455623093,6.7535675004,5.929383928,5.4467689573,7.0294523336,5.9364353368,6.2009470057,-0.264511669,0.5129900086
221643_s_at,RERE,arginine-glutamic acid dipeptide repeats(RERE),2.8817400995,3.4708437224,3.1682630216,2.9997592302,2.5884769498,3.0361032623,3.5688405659,3.8849669966,3.5822214227,2.3597405941,3.0218166047,3.2863745683,-0.2645579636,0.4130624592
220615_s_at,FAR2,fatty acyl-CoA reductase 2(FAR2),7.9017422401,10.2690263651,9.7649678335,10.0056314258,9.6150650456,8.898658822,10.8340106731,9.4695903961,9.5833479583,10.0940140631,9.511286582,9.7759243825,-0.2646378005,0.6306231532
205439_at,GstT2,glutathione S-transferase theta 2 (gene/pseudogene)(GSTT2),2.0737792478,1.8399550337,2.2221951193,4.3976823672,1.9854963499,2.0172148498,1.8271354723,3.5222539052,4.4907229915,1.9852318309,2.5038216236,2.7685118099,-0.2646901863,0.719987316
222102_at,GSTA3,glutathione S-transferase alpha 3(GSTA3),6.2298170746,6.1521729518,6.7560123123,5.7597237432,6.1950256729,6.3218992407,6.6049524214,6.7954294259,6.3258644333,6.3686840265,6.218550351,6.4833659096,-0.2648155586,0.1890774596
212510_at,GPD1L,glycerol-3-phosphate dehydrogenase 1-like(GPD1L),5.4728703923,6.6225304512,6.6427514416,6.2104558852,6.1287146893,6.3530569962,6.5638513302,6.4821761378,6.3479015984,6.6576190563,6.2154645719,6.4809210238,-0.2654564518,0.2646264311
204041_at,MAOB,monoamine oxidase B(MAOB),4.9509701907,5.3426926938,5.3413711549,5.1670522621,5.3027145862,5.2566563146,5.3116353468,5.7241065122,5.6698551983,5.469963187,5.2209601775,5.4864433118,-0.2654831343,0.0570216009
203379_at,RPS6KA1,ribosomal protein S6 kinase A1(RPS6KA1),5.5432120492,5.2309843769,5.417098573,5.203726446,5.1448155339,5.0491650401,5.5254042926,5.3969112678,5.8310242895,6.0649145309,5.3079673958,5.5734838842,-0.2655164884,0.2011820088
212211_at,ANKRD17,ankyrin repeat domain 17(ANKRD17),6.1425584353,6.8503751416,7.0427012387,7.0290554936,6.4615938761,6.5625305528,6.8446591204,7.2666797398,7.0382413669,7.1422172597,6.7052568371,6.9708656079,-0.2656087709,0.2506343987
213229_at,DICER1,"dicer 1, ribonuclease III(DICER1)",6.8262225412,7.9065322818,8.0870961804,7.9000244266,8.4686761704,7.863778789,7.9020724334,8.0678011056,8.3297424407,8.3535310518,7.8377103201,8.1033851641,-0.265674844,0.3894630524
217645_at,SYNJ2BP-COX16,SYNJ2BP-COX16 readthrough(SYNJ2BP-COX16),3.7898777902,5.397439847,5.2946524327,4.9935585702,5.2042878592,4.7425202815,5.4676500855,5.5888411375,5.0409381386,5.168274095,4.9359632999,5.2016447476,-0.2656814478,0.4451223183
212757_s_at,CAMK2G,calcium/calmodulin dependent protein kinase II gamma(CAMK2G),5.9498684885,6.5132347456,6.4808882485,6.5870125258,6.2634842386,6.5747220303,6.4837954666,6.7687335561,6.6141721192,6.6815081582,6.3588976494,6.6245862661,-0.2656886167,0.0666342423
203008_x_at,TXNDC9,thioredoxin domain containing 9(TXNDC9),6.5096671841,7.7887118083,8.0674378028,7.9177001471,8.0892438941,7.3636200969,7.8591544487,7.9108290622,8.1269767784,8.4409223076,7.6745521673,7.9403005388,-0.2657483715,0.4633067549
213025_at,THUMPD1,THUMP domain containing 1(THUMPD1),6.2725711896,6.4109098882,6.5562862425,6.490899705,6.5850313277,6.8739986161,6.2429020836,6.7710133346,6.5650091334,7.1923391773,6.4631396706,6.729052469,-0.2659127984,0.1519706709
214651_s_at,HOXA10-HOXA9,HOXA10-HOXA9 readthrough(HOXA10-HOXA9),4.7685893873,4.9520274738,4.4366034171,4.7641291846,4.9908822248,4.5196001496,5.5241154057,5.4352382002,5.0964124071,4.6665617581,4.7824463375,5.0483855842,-0.2659392466,0.2675336197
209249_s_at,GHITM,growth hormone inducible transmembrane protein(GHITM),8.793193672,10.024464162,9.8213334543,9.8247703985,9.8186904155,9.4389938989,10.3197089216,9.7741524471,9.9881194969,10.0919970156,9.6564904205,9.922594356,-0.2661039356,0.3454423424
209482_at,pop7,"POP7 homolog, ribonuclease P/MRP subunit(POP7)",4.8913000915,6.3034304412,6.1727243182,6.2366901431,5.9897484809,5.4461746293,6.6042273304,6.2214916151,6.0838471211,6.5692047301,5.918778695,6.1849890852,-0.2662103902,0.450765682
213513_x_at,ARPC2,actin related protein 2/3 complex subunit 2(ARPC2),8.7920715328,9.1325814693,9.4748103783,9.4539949896,9.5240400832,9.3384873486,9.413553677,9.5435993105,9.4988631648,9.914374667,9.2754996906,9.5417756336,-0.2662759429,0.1583907575
202430_s_at,PLSCR1,phospholipid scramblase 1(PLSCR1),5.5768147589,6.4361198534,6.6818045541,6.5263846171,6.6729502743,6.0087138833,6.270258393,6.4160315456,7.2909974273,7.2405453138,6.3788148116,6.6453093126,-0.2664945011,0.4465107957
214720_x_at,42988,septin 10(SEPT10),5.7464755711,7.1201801165,7.0437593032,7.1365679278,6.1266673081,6.3939937532,7.0158404105,7.3235413879,7.3149188032,6.4578605211,6.6347300453,6.9012309752,-0.2665009298,0.4741520114
207275_s_at,ACSL1,acyl-CoA synthetase long-chain family member 1(ACSL1),9.0318098056,11.0841910586,10.6211676232,10.8415434344,10.7341636804,9.8575461001,11.513379906,10.4931038915,10.6719169499,11.1098948887,10.4625751204,10.7291683472,-0.2665932268,0.5791641356
202160_at,CREBBP,CREB binding protein(CREBBP),6.1857102581,7.3512299006,7.519733661,7.1557648138,7.1970969469,7.2742456312,7.0968215016,7.4970023324,7.3345772138,7.5404493682,7.0819071161,7.3486192094,-0.2667120934,0.3105673822
214081_at,PLXDC1,plexin domain containing 1(PLXDC1),2.9046697143,2.614842825,2.3493992496,2.371205603,2.7767390553,2.65766264,3.5222539052,2.6135212806,2.6192039749,2.9379741436,2.6033712895,2.8701231889,-0.2667518994,0.2300818236
202106_at,GOLGA3,golgin A3(GOLGA3),7.1116559902,6.9195939382,7.0142202572,7.2176805187,6.9937686591,7.032689794,7.2084958978,7.3855231873,7.3412837032,7.6234117057,7.0513838727,7.3182808576,-0.2668969849,0.042454476
221430_s_at,RNF146,ring finger protein 146(RNF146),4.196138029,5.2844764885,5.1671847265,5.2626701169,4.7950878238,5.2953798295,5.1711492898,5.3393228064,5.3822747808,4.8542956287,4.9411114369,5.208484467,-0.2673730301,0.2726712637
200740_s_at,sumo3,small ubiquitin-like modifier 3(SUMO3),7.3490491403,8.638898335,8.6132592434,8.6425656991,8.4750202959,8.2673635033,8.8051223317,8.735870421,8.7776993832,8.4698325904,8.3437585427,8.6111776459,-0.2674191032,0.3535697334
201926_s_at,CD55,CD55 molecule (Cromer blood group)(CD55),6.8645828622,7.778337777,8.0093531633,8.0941998014,7.3248298608,7.5634447796,7.9344182506,8.2324393955,7.7482050621,7.9303209062,7.6142606929,7.8817656788,-0.2675049859,0.3258463898
211056_s_at,SRD5A1,steroid 5 alpha-reductase 1(SRD5A1),6.8830848376,8.7557268263,8.6996584399,8.6556157618,8.5434115124,7.6466397076,9.1754677145,8.6435563305,8.5155262314,8.8951889974,8.3074994756,8.5752757963,-0.2677763207,0.5607504762
205518_s_at,CMAHP,"cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene(CMAHP)",3.6942602021,3.006564992,3.2235059582,3.2170301211,3.7954287765,4.485833172,3.3342561919,3.2837709776,3.198659944,3.9738448795,3.38735801,3.655273033,-0.267915023,0.3853217981
220052_s_at,TINF2,TERF1 interacting nuclear factor 2(TINF2),6.4301395574,6.8578426888,6.7635135581,7.055851049,6.8138329478,6.8034259617,7.0490775632,7.0373153355,7.316404727,7.0549925657,6.7842359602,7.0522432306,-0.2680072704,0.0731140973
218592_s_at,CECR5,"cat eye syndrome chromosome region, candidate 5(CECR5)",4.9214338076,6.3922428816,6.2241346469,6.2846642211,6.086358651,5.7659360462,6.4700850167,6.3404362235,6.635416746,6.0374590993,5.9817668416,6.2498666263,-0.2680997847,0.4142631297
210766_s_at,CSE1L,chromosome segregation 1 like(CSE1L),5.9249234028,7.3304784473,7.0042423805,7.5978385559,7.6119136073,6.4679359465,7.3900504396,7.3105229001,7.7905939703,7.8513876979,7.0938792788,7.3620981909,-0.2682189121,0.5200429578
206561_s_at,AKR1B10,aldo-keto reductase family 1 member B10(AKR1B10),6.3710966383,5.4067574997,4.5755041528,7.1582750148,5.15651178,4.3254895326,5.2583751003,6.1163249123,7.7497570235,6.559853757,5.7336290171,6.0019600651,-0.268331048,0.7263815234
204258_at,CHD1,chromodomain helicase DNA binding protein 1(CHD1),4.6042149928,6.364224848,6.9364771726,6.7086992495,6.4306348633,5.9487134369,6.4182439299,6.7977092475,6.9514121328,6.2699948408,6.2088502252,6.4772147176,-0.2683644923,0.568852758
201078_at,TM9SF2,transmembrane 9 superfamily member 2(TM9SF2),8.3735869668,9.6025103282,9.4801301863,9.3855693032,9.0763155631,8.9979108069,9.5600216371,9.6676986155,9.4610993852,9.5735015853,9.1836224695,9.452046406,-0.2684239365,0.3144693322
203583_at,UNC50,unc-50 inner nuclear membrane RNA binding protein(UNC50),6.7192727161,7.8418406269,7.7319162171,7.596585157,7.5674760096,7.3089709469,7.8273363522,7.8703209448,7.7749008238,8.0178448731,7.4914181453,7.7598747882,-0.2684566429,0.2814320815
209799_at,prkaa1,protein kinase AMP-activated catalytic subunit alpha 1(PRKAA1),4.1901905222,4.2679337952,4.3406550514,4.1688136984,4.2359509512,4.1431418721,4.6074857317,4.7528292859,4.6069247633,4.435777256,4.2407088037,4.5092317818,-0.2685229781,0.0387279103
202710_at,BET1,Bet1 golgi vesicular membrane trafficking protein(BET1),5.4960973473,7.2468549646,7.605504853,7.3564821664,7.7083586632,6.5706907629,7.502320735,7.4408335461,7.3620984715,7.8806289623,7.0826595989,7.3513144956,-0.2686548967,0.5740693372
202831_at,GPX2,glutathione peroxidase 2(GPX2),5.0976682673,5.1461049023,5.1500033682,4.8807273462,4.4042902688,4.9399350548,5.3460958363,5.3808212069,5.445513514,4.910000817,4.9357588306,5.2044732858,-0.2687144552,0.1796131585
212905_at,CSTF2T,cleavage stimulation factor subunit 2 tau variant(CSTF2T),3.6460222987,4.3401926468,4.4489606659,4.3766692772,3.9689558331,4.0329869995,4.1526580185,4.4932342163,5.0725580514,4.373431408,4.1561601443,4.4249737387,-0.2688135944,0.2884615948
215203_at,GOLGA4,golgin A4(GOLGA4),5.2776707782,5.7572134414,5.4563498149,5.4318353706,5.3344333027,6.2006432364,5.6517496145,5.4447203322,5.6519146671,5.6530711985,5.4515005416,5.7204198097,-0.2689192682,0.1135779677
221046_s_at,GTPBP8,GTP binding protein 8 (putative)(GTPBP8),6.5119792932,7.1674932142,6.9425564954,6.732157655,6.8175333421,7.058329052,7.2549836118,7.1914139085,7.0115441662,7.0001781844,6.834344,7.1032897846,-0.2689457846,0.0557202203
221987_s_at,TSR1,"TSR1, ribosome maturation factor(TSR1)",5.1821847228,5.6316610505,5.6882250154,5.9288893393,5.7815304136,5.5901625994,5.7943493189,5.980431858,6.0252333538,6.1675702054,5.6424981083,5.9115494671,-0.2690513588,0.1323553065
215342_s_at,RABGAP1L,RAB GTPase activating protein 1 like(RABGAP1L),3.5453821552,3.4206888139,3.4111403902,3.4161952482,3.4935753511,3.6657465791,3.970805257,4.0350350116,3.5638846654,3.3968672336,3.4573963917,3.7264677493,-0.2690713576,0.0619566093
221090_s_at,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1(OGFOD1),4.9511026499,5.4228156134,5.4897209495,5.6284889352,5.3107763536,5.2441681957,5.4680469961,5.6755385413,5.9221496467,5.8393833515,5.3605809003,5.6298573463,-0.269276446,0.1490033737
37966_at,PARVB,parvin beta(PARVB),2.4816172088,4.0837528098,3.2982591734,3.5152160207,3.1564925665,2.9952161255,4.9173892187,3.3286766505,3.3144898937,3.326049896,3.3070675558,3.5763643569,-0.269296801,0.5475972659
202145_at,LY6E,"lymphocyte antigen 6 complex, locus E(LY6E)",6.5093039241,7.6712558608,6.9712355545,7.3894904935,6.9837916832,7.0044419529,8.4742607254,7.5279942505,7.5433241974,6.3219666865,7.1050155032,7.3743975625,-0.2693820593,0.5255777705
216305_s_at,GCFC2,GC-rich sequence DNA-binding factor 2(GCFC2),4.0185813895,5.044473684,5.1195406941,5.0707078879,4.8901106895,5.1709507135,4.7510784654,4.954604861,5.1786163736,5.435270876,4.828682869,5.0981042579,-0.2694213889,0.2871020897
203378_at,PCF11,PCF11 cleavage and polyadenylation factor subunit(PCF11),6.1326798593,6.7776216392,6.859561,6.9290777571,7.1236164354,6.8233483862,6.9021164011,7.1896961928,7.1844102343,7.07101715,6.7645113382,7.0341176729,-0.2696063347,0.1802521955
217766_s_at,TMEM50A,transmembrane protein 50A(TMEM50A),7.2127913871,8.0232955005,7.8113770699,7.9366650261,7.782830709,7.9747268436,7.915255211,7.8496038898,8.2388818008,8.1370200682,7.7533919385,8.0230975627,-0.2697056242,0.1285712272
217913_at,VPS4A,vacuolar protein sorting 4 homolog A(VPS4A),4.9518297467,6.4733883624,6.2728690869,6.5543702208,6.2851602697,5.6945368574,6.5682472461,6.4724976168,6.7032157595,6.4478160449,6.1075235373,6.3772627049,-0.2697391676,0.4540991276
218095_s_at,TMEM165,transmembrane protein 165(TMEM165),7.325523316,7.6915414928,7.5113408933,7.6566180678,7.7924788207,7.5805267651,7.6549663428,8.1492451369,7.8675788632,8.0739140397,7.5955005181,7.8652462295,-0.2697457114,0.0864805699
202177_at,GAS6,growth arrest specific 6(GAS6),5.7297897924,6.1455317519,6.1014897724,6.1451025041,5.1261485539,6.4099516112,6.225720304,6.6770798522,6.6978292704,4.5864065767,5.8496124749,6.1193975229,-0.269785048,0.5565781581
213060_s_at,CHI3L2,chitinase 3 like 2(CHI3L2),7.6497779686,7.1344856697,7.1037254819,7.0850577957,7.275632502,6.7152738613,7.4881135975,8.5273200996,6.8199444863,8.0469849267,7.2497358836,7.5195273943,-0.2697915107,0.480057462
221494_x_at,EIF3K,eukaryotic translation initiation factor 3 subunit K(EIF3K),9.79467059,10.2815644979,9.7635802155,10.0040285625,9.7136895092,9.8043835514,10.3388396513,10.2052593168,10.292286658,10.2658872694,9.911506675,10.1813312894,-0.2698246144,0.0952441776
204783_at,MLF1,myeloid leukemia factor 1(MLF1),3.130200856,2.8362107663,2.7049097351,2.657794898,3.0314775983,3.0452217266,3.2498061973,2.8042939881,2.9146478109,3.6959780057,2.8721187708,3.1419895457,-0.269870775,0.175923948
219935_at,ADAMTS5,ADAM metallopeptidase with thrombospondin type 1 motif 5(ADAMTS5),5.3395209953,6.1503884682,5.9902121123,5.5369680683,5.2415245404,5.9345716985,5.7463761383,5.6713088015,6.3294664648,5.9263116523,5.6517228369,5.9216069511,-0.2698841142,0.2395033199
217912_at,DUS1L,dihydrouridine synthase 1 like(DUS1L),5.0863359959,7.2042672171,6.5578058488,6.7511891995,6.5812643152,6.4459985237,6.932347527,7.0371833106,6.5781589038,6.5391710662,6.4361725153,6.7065718662,-0.2703993509,0.4919455001
202203_s_at,AMFR,autocrine motility factor receptor(AMFR),4.5744468777,5.4350071147,6.1073062243,5.4287293214,5.6485118352,5.3428581432,5.2995432343,6.4987303563,5.7369267671,5.6695920506,5.4388002747,5.7095301103,-0.2707298356,0.4345156064
213639_s_at,ZNF500,zinc finger protein 500(ZNF500),3.4764270546,4.1980545204,4.3355670048,4.0363890389,3.8944824372,4.0588563228,4.2854781248,4.6974873868,4.1593316881,4.093515218,3.9881840112,4.2589337481,-0.2707497369,0.1881164529
205383_s_at,ZBTB20,zinc finger and BTB domain containing 20(ZBTB20),7.159165757,7.2153023442,7.0024249571,6.8238767112,7.1771414373,7.4512405425,7.0574029397,7.384104045,7.5837978059,7.2553797796,7.0755822414,7.3463850226,-0.2708027812,0.0468494518
218456_at,CAPRIN2,caprin family member 2(CAPRIN2),4.9828213534,4.9887024534,5.3588166937,5.1956650823,4.9918741721,5.2861285624,5.1842991017,5.1927571642,5.5401404405,5.6689964255,5.103575951,5.3744643389,-0.2708883879,0.0596080234
218605_at,TFB2M,"transcription factor B2, mitochondrial(TFB2M)",5.5331682349,5.547904394,6.8341846948,6.1233955416,6.2928575623,6.2063922893,6.2134299135,6.7506272716,6.2604120673,6.2557869777,6.0663020855,6.3373297039,-0.2710276184,0.3377416796
209671_x_at,Trac,T-cell receptor alpha constant(TRAC),4.0914011103,3.8629629143,3.7904729395,4.6329277487,4.0195062212,3.9806842822,4.1404989225,5.0005311747,4.695241267,3.9357496721,4.0794541868,4.3505410637,-0.2710868769,0.3246718225
205328_at,CLDN10,claudin 10(CLDN10),6.5093369602,7.6784571124,8.0006316044,6.9672717326,6.6196575965,7.6656713226,7.0771960978,7.7434803651,7.4601286162,7.1853030312,7.1550710012,7.4263558866,-0.2712848854,0.4232411901
204333_s_at,AGA,aspartylglucosaminidase(AGA),5.1688361574,6.7058580867,6.9577549093,6.5921995717,6.5850628848,6.2057641265,6.7472234355,6.8586020909,6.7114083148,6.8437001246,6.401942322,6.6733396185,-0.2713972965,0.4447764768
201314_at,STK25,serine/threonine kinase 25(STK25),2.9583265527,4.6321669906,4.7326089364,5.1748168922,4.678026482,4.4751612322,4.6349427486,4.8243279525,5.176237549,4.4222634827,4.4351891708,4.706586593,-0.2713974222,0.5221380173
204058_at,ME1,malic enzyme 1(ME1),7.8461683972,9.490867399,9.2300819381,9.2141245624,9.590780388,9.0762151507,9.6915525893,8.9811589885,9.133770926,9.8480623398,9.074404537,9.3461519989,-0.2717474619,0.4738465568
201284_s_at,APEH,acylaminoacyl-peptide hydrolase(APEH),5.338992324,6.9834271164,6.4276939922,6.641595014,5.8356169132,5.3791030763,7.1250039298,6.8095705134,6.9756630849,6.2970540018,6.245465072,6.5172789212,-0.2718138493,0.5467998963
204288_s_at,SORBS2,sorbin and SH3 domain containing 2(SORBS2),5.1106852913,5.6551190894,5.90225885,4.9304200044,5.1043426571,5.1989687662,5.5830260668,6.351140482,5.6165619585,5.3125935525,5.3405651784,5.6124581652,-0.2718929868,0.3496850822
215498_s_at,LOC100996792,dual specificity mitogen-activated protein kinase kinase 3(LOC100996792),5.6981705173,6.9589443793,7.1183296141,7.2436499467,6.8524237651,6.531835721,7.2029120205,7.5528389836,7.0109822001,6.9325119431,6.7743036445,7.0462161737,-0.2719125292,0.4254226283
210396_s_at,SMG1P2,"SMG1P2, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 2(SMG1P2)",5.9627540302,7.5137857762,7.3145542428,7.1020415162,7.6861234863,7.0869083579,7.2161946677,7.3551944399,7.4469120769,7.8339431767,7.1158518104,7.3878305438,-0.2719787335,0.433564376
202783_at,NNT,nicotinamide nucleotide transhydrogenase(NNT),5.1429986482,6.3898634423,6.5323316107,6.26027995,6.5746236486,6.4850846296,6.433806408,6.4027489475,6.3442019743,6.5945131685,6.1800194599,6.4520710256,-0.2720515656,0.3405585109
209630_s_at,FBXW2,F-box and WD repeat domain containing 2(FBXW2),7.2225387444,8.3418679188,8.6492716285,8.625482998,8.4719135442,8.3135855309,8.4888297688,8.7031930528,8.7273786617,8.4390056217,8.2622149668,8.5343985272,-0.2721835604,0.3551860611
209807_s_at,NFIX,nuclear factor I X(NFIX),3.3802804756,4.1197828628,3.4504910026,3.2516560822,3.1794304737,4.2088588528,3.6713305152,3.9039322518,3.6601956089,3.298341445,3.4763281794,3.7485317347,-0.2722035554,0.2614406694
204353_s_at,POT1,protection of telomeres 1(POT1),3.2195413654,4.1762481623,4.1903892733,4.1167762787,3.761331341,4.1169743462,4.2063144702,4.015805829,4.1629659155,4.3232760963,3.8928572841,4.1650673315,-0.2722100473,0.1950083301
211025_x_at,Cox5b,cytochrome c oxidase subunit 5B(COX5B),9.6214744428,10.066755341,9.6409359265,9.7192734007,9.5870132574,9.3216372724,10.4958122649,10.0244958826,9.9043955826,10.2509200168,9.7270904737,9.9994522039,-0.2723617302,0.2426804181
203164_at,SLC33A1,solute carrier family 33 member 1(SLC33A1),4.5296435653,6.7260791634,6.6288091665,6.440382181,6.1219081032,5.4831453728,6.4995896863,6.5364613987,6.5881366924,6.7012985596,6.0893644359,6.361726342,-0.2723619061,0.5705601165
211323_s_at,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1(ITPR1)",4.9836802937,4.5899750827,5.173924734,4.6660331318,4.8734586809,5.560228666,4.7806161405,5.2133743855,5.253154409,4.8419383087,4.8574143846,5.1298623819,-0.2724479973,0.1653124759
204594_s_at,MIEF1,mitochondrial elongation factor 1(MIEF1),5.4974523127,5.6282244619,5.3876928794,5.2540796209,5.2939920747,5.410424893,5.5555355935,5.7495471392,5.6991947734,6.0100357013,5.4122882699,5.6849476201,-0.2726593502,0.0552128434
221821_s_at,KANSL2,KAT8 regulatory NSL complex subunit 2(KANSL2),3.6430482852,5.4930254668,5.7962005845,5.4390043746,4.9182937731,4.6922669393,5.2227904987,5.7597240361,5.628092382,5.3506885329,5.0579144968,5.3307124778,-0.272797981,0.5378385741
211902_x_at,YME1L1,YME1 like 1 ATPase(YME1L1),3.9177430804,3.7089957796,3.9389544714,3.9487343654,3.9811799084,4.0351671013,4.2772185769,4.3047735651,4.4323743292,3.8104947232,3.899121521,4.1720056592,-0.2728841381,0.054239997
204271_s_at,EDNRB,endothelin receptor type B(EDNRB),6.4305028318,6.6050198567,6.5759451864,6.1736501558,7.0833738006,6.9647593764,6.7757711162,6.8265211584,6.9428213093,6.7237003121,6.5736983663,6.8467146545,-0.2730162882,0.1176715289
205786_s_at,ITGAM,integrin subunit alpha M(ITGAM),3.2941453347,3.1907960943,3.0477987065,3.3813711499,3.1778445397,3.5566149367,3.1675358449,3.3273834178,4.2159289888,3.1907960943,3.218391165,3.4916518565,-0.2732606915,0.2128810826
221531_at,WDR61,WD repeat domain 61(WDR61),6.6783683034,7.9884716747,7.814780152,8.1716456912,7.7479408592,7.5217815602,8.1885295048,7.7988216345,7.8967526468,8.3635424812,7.6802413361,7.9538855655,-0.2736442294,0.3883282629
204875_s_at,GMDS,"GDP-mannose 4,6-dehydratase(GMDS)",3.9504521301,5.5902949934,5.4709868481,5.4844675025,5.1516556191,5.5756578341,5.7709576146,5.5025736191,5.4662292311,4.7013538752,5.1295714186,5.4033544348,-0.2737830162,0.4624459129
219756_s_at,POF1B,"premature ovarian failure, 1B(POF1B)",7.377330627,8.1237696444,7.9678220078,8.1026914587,7.8524127782,8.1230432832,8.1970528507,8.5591059263,7.9035927356,8.0103107412,7.8848053032,8.1586211074,-0.2738158042,0.1585787916
209838_at,COPS2,COP9 signalosome subunit 2(COPS2),3.7724989631,4.964252738,5.0409707425,4.9108603789,5.160906679,4.9765433198,4.9012118063,5.2305551116,5.0750026472,5.035949535,4.7698979003,5.043852484,-0.2739545837,0.3207201618
217362_x_at,HLA-DRB6,"major histocompatibility complex, class II, DR beta 6 (pseudogene)(HLA-DRB6)",6.9585811341,6.5912750383,6.5317689865,7.3638830481,6.3599280306,6.9332384216,6.6728828301,6.8948793493,7.9801780299,6.6946242171,6.7610872475,7.0351605696,-0.2740733221,0.3895248788
217748_at,ADIPOR1,adiponectin receptor 1(ADIPOR1),7.4987531699,8.3648640496,8.3135855309,8.3819129431,8.0101462832,7.8943737935,8.6574663026,8.4293581975,8.3772371278,8.5813419817,8.1138523953,8.3879554806,-0.2741030853,0.2369253441
205381_at,LRRC17,leucine rich repeat containing 17(LRRC17),5.2379886099,5.8557052152,6.0519304072,5.2423829984,5.9463331754,6.0649475025,5.9648357876,5.849592256,6.1817774135,5.6438851299,5.6668680812,5.9410076179,-0.2741395367,0.2068425718
218465_at,TMEM33,transmembrane protein 33(TMEM33),4.5456348308,7.4916165551,7.2635730617,7.0266098633,7.2926476865,5.9462024535,7.3797425908,7.0870734732,7.3244328724,7.2535292772,6.7240163995,6.9981961334,-0.2741797339,0.6656492787
79005_at,SLC35E1,solute carrier family 35 member E1(SLC35E1),5.3907498046,5.7763764948,5.3724535439,5.4988068363,5.5767445111,5.8486304512,5.9646177,5.6796678488,5.8859411654,5.6081987471,5.5230262381,5.7974111825,-0.2743849444,0.0242093855
209545_s_at,RIPK2,receptor interacting serine/threonine kinase 2(RIPK2),4.7497566079,6.3120205285,5.7052079825,5.9991318676,5.8231605982,5.9899473442,6.10637952,5.8062443924,5.9322588148,6.1273270459,5.717855517,5.9924314235,-0.2745759065,0.337705545
219496_at,SOWAHC,sosondowah ankyrin repeat domain family member C(SOWAHC),6.4659876837,7.2867012616,7.1719874821,7.1353125096,7.1875815004,7.1569864945,7.297010518,7.502650914,7.5000078424,7.1641891205,7.0495140875,7.3241689779,-0.2746548904,0.1378834192
208828_at,POLE3,"DNA polymerase epsilon 3, accessory subunit(POLE3)",5.615933849,7.2434201253,7.2473847872,7.225578609,7.0024924683,6.9328442617,7.2037720122,7.4075624774,7.2106444619,6.9535935568,6.8669619677,7.141683354,-0.2747213863,0.427112615
220056_at,IL22RA1,interleukin 22 receptor subunit alpha 1(IL22RA1),6.0768418859,6.7499337692,6.8045155595,6.8447596115,6.7437878576,6.0064012622,7.0537693074,7.5050298658,6.8663660005,7.1623399649,6.6439677367,6.9187812802,-0.2748135434,0.3687965515
218543_s_at,PARP12,poly(ADP-ribose) polymerase family member 12(PARP12),4.8063544269,4.9276441496,4.953811618,5.6339073897,4.7959466502,4.8018278431,4.8807933561,5.5905588469,6.3494227111,4.8718722262,5.0235328469,5.2988949967,-0.2753621498,0.4382148159
207993_s_at,CHP1,calcineurin like EF-hand protein 1(CHP1),2.9787456896,3.8991745668,3.8216625665,3.8118826126,4.1126129013,3.9174125639,5.005618711,4.0439559982,3.8184908646,3.2163693408,3.7248156674,4.0003694957,-0.2755538283,0.4512422227
201847_at,lipA,"lipase A, lysosomal acid type(LIPA)",7.5179821415,7.9010810836,7.6290292806,7.8981394697,7.9647821292,7.7271571214,7.9885046227,7.8170269354,8.6366178783,8.1198719853,7.7822028209,8.0578357086,-0.2756328877,0.1691327314
204900_x_at,SAP30,Sin3A associated protein 30(SAP30),4.5796331523,5.0756957167,5.5586752786,5.1156084412,5.0825358234,5.3056547419,5.0522043263,5.5319791583,5.3405448939,5.5599305203,5.0824296824,5.3580627281,-0.2756330457,0.1643343433
218552_at,ECHDC2,enoyl-CoA hydratase domain containing 2(ECHDC2),6.3845767295,7.730593971,7.588686306,7.6859238942,7.2260065434,7.0137580266,8.0962800406,7.5490065,7.4288718304,7.9067633924,7.3231574888,7.598935958,-0.2757784692,0.4056853795
211726_s_at,FMO2,flavin containing monooxygenase 2(FMO2),4.6158788366,5.492232315,4.6807691943,5.1170961501,5.1392329012,5.0019179598,5.0761917905,4.92262222,6.1102126763,5.313221722,5.0090418794,5.2848332737,-0.2757913943,0.337442768
205633_s_at,ALAS1,5'-aminolevulinate synthase 1(ALAS1),6.6691508127,8.5241494994,8.1506657831,8.0463576894,7.7224668442,6.9569617131,9.269531933,7.8324235939,7.8415097523,8.5932363306,7.8225581257,8.0987326646,-0.2761745388,0.5974628938
201791_s_at,DHCR7,7-dehydrocholesterol reductase(DHCR7),7.2765254188,8.9613679056,8.5386537795,8.735968821,8.3642689354,8.0217758537,9.565933688,8.5855046117,8.4487509103,8.6357909515,8.3753569721,8.6515512031,-0.276194231,0.4950679219
